application_id,month_offset,total_credits,total_debits,min_eod_balance,emi_bounces,cheque_bounces,salary_credit_present
APP-010221,-3,129905,83155,9254,0,0,1
APP-010221,-2,121309,112808,1355,0,0,1
APP-010221,-1,129174,93424,17465,0,0,1
APP-010221,0,124569,98256,14953,0,0,1
APP-010222,-5,25318,18409,1503,0,0,0
APP-010222,-4,24199,15294,2375,0,0,0
APP-010222,-3,32969,24639,4167,0,0,0
APP-010222,-2,21681,16409,2128,0,0,0
APP-010222,-1,15410,10708,2405,0,0,0
APP-010222,0,32245,28202,1838,0,0,0
APP-010223,-5,42884,27001,8622,0,0,1
APP-010223,-4,41975,31079,4184,0,0,1
APP-010223,-3,34851,31296,856,0,0,1
APP-010223,-2,36567,29385,2392,0,0,1
APP-010223,-1,40276,25835,7427,0,0,1
APP-010223,0,36380,26688,2321,0,0,1
APP-010224,-5,49129,43293,1669,0,0,1
APP-010224,-4,45841,38058,3121,0,0,1
APP-010224,-3,45188,37775,3659,0,0,1
APP-010224,-2,49152,41826,3678,0,0,1
APP-010224,-1,56137,38781,6903,0,0,1
APP-010224,0,47920,36498,4065,0,0,1
APP-010225,-5,34906,25235,2715,0,0,0
APP-010225,-4,56006,36515,8388,0,0,0
APP-010225,-3,36721,27680,2046,0,0,0
APP-010225,-2,63437,41126,10973,0,0,0
APP-010225,-1,58685,45008,6351,0,0,0
APP-010225,0,26252,21745,1288,0,0,0
APP-010226,-5,59945,45096,6232,0,0,1
APP-010226,-4,59418,45036,5260,0,0,1
APP-010226,-3,53014,48004,1880,0,0,1
APP-010226,-2,54779,35041,3161,0,0,0
APP-010226,-1,57447,36708,5630,0,0,0
APP-010226,0,64470,57990,1563,0,0,1
APP-010227,-5,69161,52339,4880,0,0,1
APP-010227,-4,65931,55521,4779,0,0,0
APP-010227,-3,57593,49005,2921,0,0,1
APP-010227,-2,69528,50405,3412,0,0,1
APP-010227,-1,61455,40544,3399,0,0,1
APP-010227,0,69428,53280,4422,0,0,1
APP-010228,-5,23620,19722,1792,0,0,0
APP-010228,-4,16981,11420,1933,0,0,0
APP-010228,-3,18040,14903,570,0,0,0
APP-010228,-2,28095,25606,1135,1,0,0
APP-010228,-1,35908,29578,2601,0,0,0
APP-010228,0,23353,20679,602,0,0,0
APP-010229,-5,44934,33338,6174,0,0,0
APP-010229,-4,71717,65725,2302,0,0,0
APP-010229,-3,63322,39706,13014,0,0,0
APP-010229,-2,73186,56536,5087,0,0,0
APP-010229,-1,60435,54632,1180,0,0,0
APP-010229,0,49706,33558,6443,0,0,0
APP-010230,-5,60097,47054,2827,0,0,0
APP-010230,-4,84186,57536,8804,0,0,0
APP-010230,-3,85612,78464,1484,0,0,0
APP-010230,-2,92553,75736,4672,0,0,0
APP-010230,-1,64573,42146,13097,0,0,0
APP-010230,0,102996,65138,20565,0,0,0
APP-010231,-5,38202,23859,4466,0,0,0
APP-010231,-4,35514,26153,1537,1,0,0
APP-010231,-3,47936,38502,3972,0,0,0
APP-010231,-2,29373,27197,1182,0,0,0
APP-010231,-1,29814,20014,2523,0,0,0
APP-010231,0,29877,26845,1289,0,0,0
APP-010232,-5,68196,42356,6060,0,0,1
APP-010232,-4,59655,52240,1510,0,0,1
APP-010232,-3,64891,47362,5629,0,0,1
APP-010232,-2,72332,54143,6126,0,0,1
APP-010232,-1,59463,53157,1403,0,0,1
APP-010232,0,65367,59690,2280,0,0,1
APP-010233,-5,69274,59398,5522,0,0,1
APP-010233,-4,70887,52597,8864,1,0,1
APP-010233,-3,58765,38006,5157,0,0,1
APP-010233,-2,69538,50240,5936,0,0,1
APP-010233,-1,68996,59369,5387,0,0,1
APP-010233,0,57829,35409,6558,0,1,1
APP-010234,-5,25576,17954,2268,0,0,1
APP-010234,-4,25447,17159,2086,0,0,1
APP-010234,-3,26012,23582,1081,0,0,1
APP-010234,-2,26347,17830,1967,0,0,1
APP-010234,-1,26770,19671,2946,0,0,1
APP-010234,0,21814,18004,1204,0,0,1
APP-010235,-5,46545,40584,2777,0,0,1
APP-010235,-4,43606,32658,3614,0,0,1
APP-010235,-3,44188,28022,5805,0,0,1
APP-010235,-2,48084,37255,6348,0,0,1
APP-010235,-1,44884,32095,6080,0,0,1
APP-010235,0,45572,37579,1519,0,0,1
APP-010236,-5,69097,45691,13313,0,0,0
APP-010236,-4,58715,35304,6183,0,0,0
APP-010236,-3,75454,67209,1800,0,0,0
APP-010236,-2,77177,70262,3046,0,0,0
APP-010236,-1,53852,49535,762,0,0,0
APP-010236,0,62253,45838,4364,0,0,0
APP-010237,-5,89023,59487,4848,1,0,1
APP-010237,-4,88475,81666,3843,0,0,1
APP-010237,-3,94443,69566,10797,0,0,1
APP-010237,-2,85898,68783,4763,0,0,1
APP-010237,-1,84891,52553,11740,0,0,1
APP-010237,0,80028,59067,3921,0,0,1
APP-010238,-5,43231,34702,4491,0,0,0
APP-010238,-4,24892,19715,2312,0,0,0
APP-010238,-3,49675,44710,2078,0,0,0
APP-010238,-2,40936,36387,1500,1,0,0
APP-010238,-1,25882,23725,1056,1,0,0
APP-010238,0,50260,36968,5972,0,0,0
APP-010239,-5,76368,70557,2046,0,0,0
APP-010239,-4,61300,46869,8210,0,0,0
APP-010239,-3,93123,56071,8167,0,0,0
APP-010239,-2,94007,79347,4681,0,0,0
APP-010239,-1,99679,67061,14050,0,0,0
APP-010239,0,102975,75259,14123,1,0,0
APP-010240,-5,42094,37110,2889,0,0,1
APP-010240,-4,42626,32719,2107,0,0,1
APP-010240,-3,36920,32457,2461,0,0,0
APP-010240,-2,42288,27754,3194,0,0,1
APP-010240,-1,39683,32911,2968,0,1,1
APP-010240,0,38272,26365,6180,0,0,1
APP-010241,-5,30669,18636,6102,0,0,0
APP-010241,-4,42280,39145,1494,0,0,0
APP-010241,-3,30253,23102,2177,0,0,0
APP-010241,-2,43912,39225,1738,0,0,0
APP-010241,-1,32553,28709,2037,0,0,0
APP-010241,0,25707,16172,2172,0,0,0
APP-010242,-5,80452,74732,2790,0,1,1
APP-010242,-4,89257,76803,6973,0,0,1
APP-010242,-3,81027,69152,4741,0,0,1
APP-010242,-2,89740,74085,7339,1,0,1
APP-010242,-1,90711,74049,8657,0,0,1
APP-010242,0,78424,69143,2576,0,0,1
APP-010243,-5,159723,135181,12250,0,0,0
APP-010243,-4,116763,95195,9721,0,0,0
APP-010243,-3,123307,74566,17673,0,0,0
APP-010243,-2,180229,137655,12291,0,0,0
APP-010243,-1,188113,146567,17078,0,0,0
APP-010243,0,175439,154274,3903,0,0,0
APP-010244,-5,61287,48162,7253,0,0,1
APP-010244,-4,53371,40158,4838,0,0,1
APP-010244,-3,57192,50228,3463,1,0,1
APP-010244,-2,59785,37266,8593,0,0,1
APP-010244,-1,54454,39713,7381,0,0,1
APP-010244,0,59407,54779,2476,1,0,1
APP-010245,-5,30685,21746,4468,0,0,1
APP-010245,-4,28638,22385,1497,0,0,1
APP-010245,-3,25669,19925,1128,0,0,1
APP-010245,-2,29266,23729,1068,0,0,1
APP-010245,-1,31407,24826,1102,0,0,1
APP-010245,0,29515,18046,1742,0,0,1
APP-010246,-5,214615,165338,25406,0,0,1
APP-010246,-4,228126,193807,13314,0,0,1
APP-010246,-3,206330,145690,12312,0,0,1
APP-010246,-2,197897,150008,28234,0,0,1
APP-010246,-1,209302,152524,16690,0,1,1
APP-010246,0,232605,202815,10267,0,0,1
APP-010247,-5,63899,57437,2539,0,0,1
APP-010247,-4,68872,61724,2337,0,0,0
APP-010247,-3,66586,51085,6180,0,0,1
APP-010247,-2,71298,55164,4326,0,0,1
APP-010247,-1,61026,47012,8027,0,0,1
APP-010247,0,71860,52833,4009,0,0,1
APP-010248,-5,121419,98559,6604,1,1,0
APP-010248,-4,118865,89596,7197,0,0,0
APP-010248,-3,63685,49170,4347,0,0,0
APP-010248,-2,155620,128990,14586,0,0,0
APP-010248,-1,99870,83456,7808,0,0,0
APP-010248,0,158162,143146,4043,0,0,0
APP-010249,-5,61358,39606,5388,0,0,0
APP-010249,-4,51171,37981,7087,0,0,0
APP-010249,-3,72407,45349,4993,0,0,0
APP-010249,-2,49410,46516,1381,0,0,0
APP-010249,-1,74894,49484,13048,0,0,0
APP-010249,0,36567,32552,2325,0,0,0
APP-010250,-5,85898,53373,6429,0,0,1
APP-010250,-4,100774,70315,11356,0,1,1
APP-010250,-3,89369,54033,17910,0,0,1
APP-010250,-2,83475,52570,9334,0,0,1
APP-010250,-1,94115,79339,5413,0,0,1
APP-010250,0,94609,59131,20764,0,0,1
APP-010251,-5,56300,40458,7918,0,0,1
APP-010251,-4,55039,37364,10040,0,0,1
APP-010251,-3,54097,35167,7326,0,0,1
APP-010251,-2,59649,55403,2318,0,0,1
APP-010251,-1,54886,49962,1676,0,0,1
APP-010251,0,50580,34254,6044,0,0,1
APP-010252,-5,102792,70746,10606,0,0,0
APP-010252,-4,225810,149292,43863,0,0,0
APP-010252,-3,106505,74141,14988,0,0,0
APP-010252,-2,191418,156970,9569,0,0,0
APP-010252,-1,215508,190534,9947,0,0,0
APP-010252,0,156186,139967,4231,0,0,0
APP-010253,-5,34119,29424,2095,0,0,1
APP-010253,-4,34638,26444,2653,0,0,1
APP-010253,-3,36142,31242,2242,0,0,1
APP-010253,-2,34896,22547,1959,0,0,1
APP-010253,-1,36389,21859,7599,0,0,1
APP-010253,0,38340,34908,1664,0,0,1
APP-010254,-5,147951,136468,5876,0,0,0
APP-010254,-4,93726,60327,16543,0,0,0
APP-010254,-3,145547,115587,13168,0,0,0
APP-010254,-2,144678,89569,15644,0,0,0
APP-010254,-1,148250,104232,25527,0,0,0
APP-010254,0,138874,100744,11777,0,0,0
APP-010255,-5,29430,24045,1087,0,1,0
APP-010255,-4,27356,20034,3325,0,0,0
APP-010255,-3,30340,19693,2353,0,0,1
APP-010255,-2,31663,24903,2515,0,0,1
APP-010255,-1,28219,20036,1652,0,0,1
APP-010255,0,31272,19892,4887,0,0,1
APP-010256,-5,61599,40383,5010,0,0,0
APP-010256,-4,54503,45263,5400,0,0,0
APP-010256,-3,61744,38861,4951,0,0,1
APP-010256,-2,60127,48695,6161,0,0,1
APP-010256,-1,52650,31682,3484,0,0,1
APP-010256,0,61052,55087,1892,0,0,1
APP-010257,-5,127258,107908,10780,0,0,0
APP-010257,-4,116796,93167,4973,0,0,0
APP-010257,-3,124446,78826,23224,0,0,0
APP-010257,-2,135698,90120,23063,0,0,0
APP-010257,-1,132616,81527,24872,0,0,0
APP-010257,0,102759,85240,9813,0,0,0
APP-010258,-5,70249,45015,13375,0,0,0
APP-010258,-4,46284,36382,5638,0,0,0
APP-010258,-3,65806,52934,3489,0,0,0
APP-010258,-2,56335,46075,5336,0,0,0
APP-010258,-1,65676,41578,11476,0,0,0
APP-010258,0,47783,42600,806,0,0,0
APP-010259,-5,60323,38597,11714,0,0,0
APP-010259,-4,57900,37283,11046,0,0,0
APP-010259,-3,85255,67048,4271,0,0,0
APP-010259,-2,50601,31555,10626,0,0,0
APP-010259,-1,49660,43430,2676,0,0,0
APP-010259,0,49155,29640,10319,0,0,0
APP-010260,-5,56706,52294,710,0,0,0
APP-010260,-4,57682,49233,1550,1,0,0
APP-010260,-3,50108,32972,4743,0,0,0
APP-010260,-2,36193,31438,1480,0,0,0
APP-010260,-1,56896,49571,3199,0,0,0
APP-010260,0,58611,46818,3430,0,0,0
APP-010261,-5,134681,110735,3787,0,0,0
APP-010261,-4,65035,55906,3220,0,0,0
APP-010261,-3,71531,65217,1398,0,0,0
APP-010261,-2,88845,60423,9814,0,0,0
APP-010261,-1,129508,90046,9279,0,0,0
APP-010261,0,90652,76014,3765,0,0,0
APP-010262,-5,97933,67428,5855,0,0,0
APP-010262,-4,109729,95430,8040,0,0,0
APP-010262,-3,56498,47221,2486,0,0,0
APP-010262,-2,95448,88328,3610,0,0,0
APP-010262,-1,121918,107949,4495,0,0,0
APP-010262,0,75673,67313,4058,0,0,0
APP-010263,-5,36709,34785,1068,1,0,1
APP-010263,-4,41322,26386,8323,0,0,1
APP-010263,-3,39786,33586,3633,0,0,1
APP-010263,-2,39032,35851,1097,0,0,1
APP-010263,-1,36290,22019,4730,0,0,1
APP-010263,0,35444,24326,3283,0,0,1
APP-010264,-5,83669,50269,8445,1,0,0
APP-010264,-4,82552,58403,9404,0,0,0
APP-010264,-3,58554,39934,3777,0,0,0
APP-010264,-2,88780,59991,13583,0,0,0
APP-010264,-1,55776,43908,5295,1,0,0
APP-010264,0,51726,46442,3123,0,0,0
APP-010265,-5,92954,64832,6014,0,0,1
APP-010265,-4,87114,73274,6519,0,0,1
APP-010265,-3,106260,98851,1939,0,0,1
APP-010265,-2,105629,89598,8792,0,0,1
APP-010265,-1,93599,75589,10564,0,0,1
APP-010265,0,93608,86157,2869,0,0,1
APP-010266,-5,120764,101561,9940,0,0,1
APP-010266,-4,103006,87695,4850,0,0,1
APP-010266,-3,99898,69665,14250,0,0,1
APP-010266,-2,105916,81153,4477,0,1,1
APP-010266,-1,102080,90580,6509,0,0,1
APP-010266,0,103353,66103,18912,0,0,1
APP-010267,-5,76365,54983,3421,0,0,1
APP-010267,-4,67825,47394,7903,0,0,1
APP-010267,-3,68284,58344,5511,0,0,1
APP-010267,-2,68329,53848,5255,0,1,1
APP-010267,-1,71439,44031,8161,0,0,1
APP-010267,0,76688,68990,1911,0,0,1
APP-010268,-5,36740,28890,1754,0,0,1
APP-010268,-4,32815,25716,2976,0,0,1
APP-010268,-3,31536,23208,4264,0,0,1
APP-010268,-2,32140,26297,1250,0,0,1
APP-010268,-1,31310,21590,2958,0,0,1
APP-010268,0,36861,33775,500,0,0,1
APP-010269,-5,221954,156785,12295,0,0,0
APP-010269,-4,231666,208725,12941,0,0,0
APP-010269,-3,157260,118703,15939,0,0,0
APP-010269,-2,162282,147856,5095,0,0,0
APP-010269,-1,216473,157894,14202,0,0,0
APP-010269,0,159180,131346,6027,0,0,0
APP-010270,-5,132185,109991,9585,0,0,0
APP-010270,-4,120400,73060,9028,0,0,0
APP-010270,-3,172207,111224,32548,0,0,0
APP-010270,-2,124440,74683,12115,0,0,0
APP-010270,-1,141319,102105,8750,0,0,0
APP-010270,0,156996,103107,18734,0,0,0
APP-010271,-5,39186,29850,1671,0,0,1
APP-010271,-4,38698,33306,3184,0,0,1
APP-010271,-3,34489,29911,1644,0,0,1
APP-010271,-2,37040,29898,4029,0,0,1
APP-010271,-1,40885,29435,1851,0,0,1
APP-010271,0,38903,26984,4675,0,0,1
APP-010272,-5,122023,85345,11926,0,0,0
APP-010272,-4,117330,103531,6820,0,0,0
APP-010272,-3,101135,94650,1585,0,0,0
APP-010272,-2,72057,60397,6499,0,0,0
APP-010272,-1,102164,77584,7467,1,0,0
APP-010272,0,146481,100542,18305,0,0,0
APP-010273,-5,92848,76708,6799,0,0,1
APP-010273,-4,90999,76002,8469,0,0,1
APP-010273,-3,82649,57481,9011,0,0,1
APP-010273,-2,80164,57734,7191,0,0,1
APP-010273,-1,93739,84025,1720,0,0,1
APP-010273,0,98437,91784,1173,0,0,1
APP-010274,-5,59653,49344,5905,0,0,1
APP-010274,-4,62420,41503,4663,0,0,1
APP-010274,-3,59806,51280,1971,0,0,1
APP-010274,-2,56264,52442,1387,0,0,1
APP-010274,-1,53900,36239,4404,0,0,1
APP-010274,0,55264,42047,6809,0,0,1
APP-010275,-5,110077,76595,19046,0,0,1
APP-010275,-4,107863,64768,25693,0,0,1
APP-010275,-3,126644,83389,16073,0,0,1
APP-010275,-2,104137,89498,2747,0,0,1
APP-010275,-1,129844,121979,3298,0,0,1
APP-010275,0,113059,94374,4252,0,0,1
APP-010276,-5,12812,10477,1396,0,0,0
APP-010276,-4,9459,7142,1110,0,0,0
APP-010276,-3,13825,9663,876,0,0,0
APP-010276,-2,10283,8972,769,0,0,0
APP-010276,-1,6888,4316,1264,0,0,0
APP-010276,0,13587,8870,1207,0,0,0
APP-010277,-5,214861,155779,24538,0,0,1
APP-010277,-4,221894,160995,14933,0,0,1
APP-010277,-3,207929,155689,23405,0,0,1
APP-010277,-2,238020,152431,16993,0,0,1
APP-010277,-1,188057,148799,18412,0,0,1
APP-010277,0,235929,188125,14980,0,0,1
APP-010278,-5,86832,54860,15673,0,0,1
APP-010278,-4,76548,69705,1731,0,0,1
APP-010278,-3,83948,59811,7995,0,0,1
APP-010278,-2,71303,67479,665,0,0,1
APP-010278,-1,80119,57344,3746,0,0,1
APP-010278,0,78320,59154,8308,0,0,1
APP-010279,-5,38474,24353,5545,0,0,1
APP-010279,-4,44951,40847,2447,0,0,1
APP-010279,-3,46073,40396,3199,0,0,1
APP-010279,-2,39123,32713,2248,0,0,1
APP-010279,-1,37969,24095,5289,0,0,1
APP-010279,0,45032,35828,3302,0,0,0
APP-010280,-5,63325,60062,1599,0,0,1
APP-010280,-4,63408,58859,2130,0,0,1
APP-010280,-3,61576,53332,2203,0,0,1
APP-010280,-2,59874,54441,3253,0,0,0
APP-010280,-1,73919,52548,11101,0,0,1
APP-010280,0,60229,48194,3703,0,0,1
APP-010281,-5,62294,45427,5272,0,0,1
APP-010281,-4,59092,46015,6161,0,0,1
APP-010281,-3,57253,44992,7109,0,0,1
APP-010281,-2,61062,54020,1809,0,0,1
APP-010281,-1,52968,32243,4801,0,0,1
APP-010281,0,56488,52261,2050,0,0,1
APP-010282,-5,55215,35040,4517,0,0,1
APP-010282,-4,55602,43228,4225,0,0,1
APP-010282,-3,62767,58138,2491,0,0,1
APP-010282,-2,66993,52600,7295,0,1,1
APP-010282,-1,70091,55630,7133,0,0,1
APP-010282,0,66365,60823,2302,0,0,1
APP-010283,-5,20633,19162,500,0,0,1
APP-010283,-4,20617,18682,689,0,0,1
APP-010283,-3,23993,20039,1460,0,0,0
APP-010283,-2,21963,18013,810,0,0,1
APP-010283,-1,23162,21506,500,0,0,1
APP-010283,0,23068,14016,4522,0,0,0
APP-010284,-5,224468,206212,8100,0,0,0
APP-010284,-4,261288,231459,5070,1,0,0
APP-010284,-3,268994,245281,5093,0,0,0
APP-010284,-2,242574,194405,15110,0,0,0
APP-010284,-1,116766,88970,13882,0,0,0
APP-010284,0,213296,153906,12647,0,0,0
APP-010285,-5,36553,25044,2956,0,0,1
APP-010285,-4,35858,28845,2189,0,0,1
APP-010285,-3,31706,22083,4096,0,0,1
APP-010285,-2,33405,27521,3176,0,0,1
APP-010285,-1,36786,33110,2164,0,0,1
APP-010285,0,36712,30432,2844,0,0,1
APP-010286,-5,12519,8329,1990,1,0,1
APP-010286,-4,13115,10663,500,0,0,1
APP-010286,-3,13311,8281,2081,0,0,1
APP-010286,-2,13959,10728,1489,0,0,1
APP-010286,-1,14834,9440,1246,0,0,1
APP-010286,0,13194,9086,2075,0,0,1
APP-010287,-5,107918,88159,10964,1,0,0
APP-010287,-4,134938,87172,23140,0,0,0
APP-010287,-3,107857,78725,16052,0,0,0
APP-010287,-2,117213,77057,9249,0,0,0
APP-010287,-1,77314,49130,11003,0,0,0
APP-010287,0,101309,95430,2179,1,0,0
APP-010288,-5,18962,17894,500,1,1,1
APP-010288,-4,20906,14762,1117,0,0,1
APP-010288,-3,17430,10816,3844,0,0,1
APP-010288,-2,17103,11026,1393,0,0,1
APP-010288,-1,17834,13654,1104,0,0,1
APP-010288,0,20711,18109,1345,0,0,1
APP-010289,-5,240023,186317,29463,0,0,0
APP-010289,-4,326389,267669,34547,0,0,0
APP-010289,-3,228311,161553,18539,0,0,0
APP-010289,-2,261126,195789,25717,0,1,0
APP-010289,-1,333357,240669,21733,0,0,0
APP-010289,0,173514,128546,19688,0,0,0
APP-010290,-5,162767,108806,19893,0,0,0
APP-010290,-4,83096,69241,7957,0,0,0
APP-010290,-3,108728,69290,7376,0,0,0
APP-010290,-2,89317,58083,18224,0,0,0
APP-010290,-1,135615,127759,1726,0,0,0
APP-010290,0,102436,81503,11732,1,0,0
APP-010291,-5,28634,17563,5289,0,0,1
APP-010291,-4,28575,23373,3101,0,0,1
APP-010291,-3,26047,15686,2408,0,0,1
APP-010291,-2,29270,22107,3345,0,0,1
APP-010291,-1,32077,24162,3983,0,0,1
APP-010291,0,27689,25875,934,0,0,1
APP-010292,-5,29962,21651,4760,0,0,0
APP-010292,-4,24416,22207,1147,1,0,0
APP-010292,-3,39895,25545,7118,0,0,0
APP-010292,-2,43487,35288,3887,0,0,0
APP-010292,-1,34270,25517,3193,0,0,0
APP-010292,0,41817,28703,2448,0,0,0
APP-010293,-5,116976,76025,12497,0,0,1
APP-010293,-4,127317,100399,14193,0,0,1
APP-010293,-3,125309,90162,11319,0,0,1
APP-010293,-2,104929,80061,13549,0,0,1
APP-010293,-1,113251,91568,7543,1,0,1
APP-010293,0,109297,82717,14599,0,0,1
APP-010294,-5,44221,31954,4366,0,0,1
APP-010294,-4,55250,39208,5384,0,0,1
APP-010294,-3,48346,29722,7119,0,0,1
APP-010294,-2,44256,41578,1283,0,0,1
APP-010294,-1,47028,39074,2663,0,0,1
APP-010294,0,49758,36704,3278,0,0,1
APP-010295,-5,8699,6434,849,0,0,0
APP-010295,-4,10949,8793,1220,1,1,0
APP-010295,-3,16439,13859,1354,0,0,0
APP-010295,-2,16277,10760,3058,0,0,0
APP-010295,-1,14967,10634,2354,0,0,0
APP-010295,0,12243,8258,2045,0,1,0
APP-010296,-5,64896,58493,2792,0,0,0
APP-010296,-4,36967,26388,1622,0,0,0
APP-010296,-3,35177,28094,3126,0,0,0
APP-010296,-2,48089,38127,5936,0,0,0
APP-010296,-1,55373,47271,2049,0,0,0
APP-010296,0,52270,39608,7273,0,0,0
APP-010297,-5,34942,24881,3799,0,1,1
APP-010297,-4,37980,32071,3269,0,0,1
APP-010297,-3,36086,23959,5909,0,0,1
APP-010297,-2,37919,34887,1290,0,0,1
APP-010297,-1,36770,33745,994,0,0,1
APP-010297,0,38869,27894,3180,0,0,1
APP-010298,-5,33409,21154,5046,0,0,1
APP-010298,-4,26903,17341,5734,0,0,1
APP-010298,-3,27415,24314,714,0,0,1
APP-010298,-2,30135,18169,2019,0,0,1
APP-010298,-1,33723,24716,3755,0,0,1
APP-010298,0,32187,22045,4690,0,1,1
APP-010299,-5,23302,17447,2044,0,0,1
APP-010299,-4,22566,19697,1415,0,0,1
APP-010299,-3,23822,15256,3829,0,0,0
APP-010299,-2,22892,16056,1683,1,0,1
APP-010299,-1,19624,14470,2139,0,0,1
APP-010299,0,19999,12874,1769,0,0,1
APP-010300,-5,43206,26359,8345,0,0,0
APP-010300,-4,34130,30228,887,0,0,0
APP-010300,-3,53426,48289,1356,0,0,0
APP-010300,-2,33197,26706,1692,0,0,0
APP-010300,-1,46255,29304,3794,0,0,0
APP-010300,0,26479,18054,2101,0,0,0
APP-010301,-5,59005,55587,849,1,0,1
APP-010301,-4,54300,38665,6898,1,0,1
APP-010301,-3,62413,40767,7040,0,0,1
APP-010301,-2,56822,39687,7199,0,0,1
APP-010301,-1,52106,32477,6469,0,0,1
APP-010301,0,61773,56975,1663,0,0,1
APP-010302,-5,87306,61824,9586,0,0,0
APP-010302,-4,48714,32378,2825,0,0,0
APP-010302,-3,38635,26346,3495,0,0,0
APP-010302,-2,76549,64229,4499,0,0,0
APP-010302,-1,80982,55751,12723,0,0,0
APP-010302,0,71960,65137,1248,0,0,0
APP-010303,-5,49953,31371,3448,1,0,0
APP-010303,-4,88547,62177,9747,0,0,0
APP-010303,-3,65394,56948,3061,0,0,0
APP-010303,-2,74082,59056,5680,0,0,0
APP-010303,-1,82284,51466,18063,0,0,0
APP-010303,0,84880,68347,5191,0,0,0
APP-010304,-5,100927,67783,13993,0,0,0
APP-010304,-4,96046,64074,10263,0,0,1
APP-010304,-3,114023,70626,20827,0,0,1
APP-010304,-2,99532,83469,4520,0,0,1
APP-010304,-1,115097,98193,4763,0,0,1
APP-010304,0,96411,69042,11047,0,0,1
APP-010305,-5,42216,30072,7134,0,0,0
APP-010305,-4,61637,49953,6471,0,0,0
APP-010305,-3,61387,50625,5831,0,0,0
APP-010305,-2,57879,36531,8820,0,0,0
APP-010305,-1,48378,41252,4067,0,0,0
APP-010305,0,35400,22306,4210,0,0,0
APP-010306,-5,53654,40131,7769,0,0,1
APP-010306,-4,53860,46147,2146,0,0,1
APP-010306,-3,54588,48767,1030,0,0,1
APP-010306,-2,63526,41744,7033,0,0,0
APP-010306,-1,64490,48869,5328,0,0,1
APP-010306,0,63738,40672,11113,0,0,1
APP-010307,-5,49188,37550,2086,0,0,0
APP-010307,-4,49254,46124,923,0,0,1
APP-010307,-3,53710,35723,9946,0,0,1
APP-010307,-2,48144,42614,1755,0,0,1
APP-010307,-1,54045,42864,4044,0,0,1
APP-010307,0,55801,36908,7571,0,0,1
APP-010308,-5,61421,58274,1828,0,0,0
APP-010308,-4,131933,112235,5292,0,0,0
APP-010308,-3,101848,70005,10658,0,0,0
APP-010308,-2,74365,45915,15357,0,0,0
APP-010308,-1,121250,83109,9146,0,0,0
APP-010308,0,126570,120239,2503,0,0,0
APP-010309,-5,19817,13253,2751,0,0,1
APP-010309,-4,20737,14872,2796,0,0,1
APP-010309,-3,19233,16423,1421,0,0,1
APP-010309,-2,21019,19027,742,0,0,1
APP-010309,-1,21874,16609,2815,0,0,1
APP-010309,0,18215,13443,2784,0,0,0
APP-010310,-5,109894,101386,3302,0,0,1
APP-010310,-4,109757,86219,12037,0,0,1
APP-010310,-3,116976,101217,5258,0,0,1
APP-010310,-2,116639,108104,1603,0,0,1
APP-010310,-1,102133,96246,3144,0,0,1
APP-010310,0,122127,95385,6556,0,0,1
APP-010311,-5,42170,27822,6844,0,0,0
APP-010311,-4,32171,20794,3834,0,0,0
APP-010311,-3,66920,49457,3387,0,0,0
APP-010311,-2,59360,42672,9225,0,0,0
APP-010311,-1,58056,44381,6933,0,0,0
APP-010311,0,55578,47582,1679,0,0,0
APP-010312,-5,65491,42172,11923,0,0,1
APP-010312,-4,68027,55439,4011,0,0,1
APP-010312,-3,57472,34490,5062,0,0,1
APP-010312,-2,63118,56832,1410,0,0,1
APP-010312,-1,68548,55709,4627,0,0,0
APP-010312,0,58672,39182,4036,0,0,1
APP-010313,-5,24217,22852,500,0,0,1
APP-010313,-4,22925,14230,5167,0,0,1
APP-010313,-3,20330,16074,677,0,0,1
APP-010313,-2,23841,20586,982,0,0,1
APP-010313,-1,23112,21026,1091,0,0,1
APP-010313,0,24168,16140,1746,0,0,1
APP-010314,-5,105737,100236,1158,0,0,0
APP-010314,-4,78621,68509,4286,1,0,0
APP-010314,-3,80811,71246,1534,0,0,0
APP-010314,-2,92256,85854,1708,0,0,0
APP-010314,-1,72153,62487,2012,0,0,0
APP-010314,0,87552,68718,4142,0,0,0
APP-010315,-5,59093,52861,2934,0,0,1
APP-010315,-4,63721,38640,11056,0,0,1
APP-010315,-3,59926,55927,1714,0,0,1
APP-010315,-2,70398,42474,15162,0,0,0
APP-010315,-1,56857,37760,8493,0,0,1
APP-010315,0,67369,50555,9045,0,0,1
APP-010316,-5,45486,34004,3676,0,0,1
APP-010316,-4,45055,31863,7407,0,0,1
APP-010316,-3,54397,39721,3832,0,0,1
APP-010316,-2,45215,34202,5475,0,0,1
APP-010316,-1,55542,45583,3586,0,0,1
APP-010316,0,47749,41882,2253,0,0,1
APP-010317,-5,15702,13913,567,1,0,0
APP-010317,-4,16238,11139,2009,0,0,0
APP-010317,-3,10060,6172,1502,0,0,0
APP-010317,-2,19891,13388,3163,0,0,0
APP-010317,-1,17348,12373,2470,0,0,0
APP-010317,0,13295,8914,2098,0,0,0
APP-010318,-5,311861,206084,35825,0,0,0
APP-010318,-4,302284,229183,43097,0,0,0
APP-010318,-3,356914,293019,37549,0,0,0
APP-010318,-2,319670,294685,9179,0,0,0
APP-010318,-1,236527,176316,33036,0,0,0
APP-010318,0,385487,336369,8418,0,0,0
