application_id,quarter,declared_turnover,tax_paid,filing_status,days_late
APP-010159,Q3-2024,346855.0,58575.0,Filed On Time,0.0
APP-010159,Q4-2024,389915.0,49399.0,Late,75.0
APP-010165,Q1-2023,42210.0,3983.0,Filed On Time,0.0
APP-010165,Q2-2023,66720.0,3973.0,Filed On Time,0.0
APP-010165,Q3-2023,53244.0,3546.0,Filed On Time,0.0
APP-010165,Q4-2023,44659.0,5229.0,Filed On Time,0.0
APP-010165,Q1-2024,43895.0,2953.0,Late,67.0
APP-010165,Q2-2024,66599.0,10021.0,Filed On Time,0.0
APP-010165,Q3-2024,59908.0,9614.0,Filed On Time,0.0
APP-010165,Q4-2024,65304.0,4260.0,Filed On Time,0.0
APP-010171,Q3-2023,79128.0,6414.0,Filed On Time,0.0
APP-010171,Q4-2023,98085.0,12316.0,Late,73.0
APP-010171,Q1-2024,92363.0,13686.0,Filed On Time,0.0
APP-010171,Q2-2024,103732.0,7857.0,Filed On Time,0.0
APP-010171,Q3-2024,129111.0,19503.0,Filed On Time,0.0
APP-010171,Q4-2024,110505.0,12188.0,Late,7.0
APP-010172,Q1-2023,225516.0,27035.0,Filed On Time,0.0
APP-010172,Q2-2023,245050.0,16417.0,Filed On Time,0.0
APP-010172,Q3-2023,190552.0,9660.0,Filed On Time,0.0
APP-010172,Q4-2023,281312.0,26869.0,Filed On Time,0.0
APP-010172,Q1-2024,236211.0,23451.0,Filed On Time,0.0
APP-010172,Q2-2024,,,Missing,
APP-010172,Q3-2024,,,Missing,
APP-010172,Q4-2024,195768.0,11094.0,Filed On Time,0.0
APP-010174,Q1-2024,,,Missing,
APP-010174,Q2-2024,180664.0,26165.0,Filed On Time,0.0
APP-010174,Q3-2024,228768.0,36452.0,Filed On Time,0.0
APP-010174,Q4-2024,,,Missing,
APP-010179,Q1-2023,246604.0,42386.0,Filed On Time,0.0
APP-010179,Q2-2023,241176.0,17345.0,Late,112.0
APP-010179,Q3-2023,225662.0,24553.0,Filed On Time,0.0
APP-010179,Q4-2023,248492.0,32877.0,Late,58.0
APP-010179,Q1-2024,283525.0,38482.0,Filed On Time,0.0
APP-010179,Q2-2024,209468.0,14905.0,Filed On Time,0.0
APP-010179,Q3-2024,184298.0,24006.0,Filed On Time,0.0
APP-010179,Q4-2024,267212.0,29919.0,Late,89.0
APP-010182,Q1-2023,136280.0,13458.0,Filed On Time,0.0
APP-010182,Q2-2023,133242.0,21669.0,Late,43.0
APP-010182,Q3-2023,,,Missing,
APP-010182,Q4-2023,139647.0,21393.0,Filed On Time,0.0
APP-010182,Q1-2024,182850.0,27697.0,Filed On Time,0.0
APP-010182,Q2-2024,,,Missing,
APP-010182,Q3-2024,126891.0,8621.0,Filed On Time,0.0
APP-010182,Q4-2024,142474.0,19687.0,Filed On Time,0.0
APP-010185,Q1-2023,,,Missing,
APP-010185,Q2-2023,,,Missing,
APP-010185,Q3-2023,,,Missing,
APP-010185,Q4-2023,132270.0,21541.0,Filed On Time,0.0
APP-010185,Q1-2024,181271.0,14791.0,Filed On Time,0.0
APP-010185,Q2-2024,105347.0,11267.0,Late,63.0
APP-010185,Q3-2024,135235.0,13931.0,Filed On Time,0.0
APP-010185,Q4-2024,,,Missing,
APP-010186,Q1-2023,289248.0,29520.0,Filed On Time,0.0
APP-010186,Q2-2023,274928.0,37960.0,Filed On Time,0.0
APP-010186,Q3-2023,349864.0,59390.0,Filed On Time,0.0
APP-010186,Q4-2023,287722.0,35168.0,Filed On Time,0.0
APP-010186,Q1-2024,362429.0,22349.0,Filed On Time,0.0
APP-010186,Q2-2024,248638.0,16544.0,Filed On Time,0.0
APP-010186,Q3-2024,286177.0,16961.0,Filed On Time,0.0
APP-010186,Q4-2024,,,Missing,
APP-010188,Q1-2023,307030.0,54040.0,Filed On Time,0.0
APP-010188,Q2-2023,244430.0,42460.0,Filed On Time,0.0
APP-010188,Q3-2023,240213.0,20501.0,Filed On Time,0.0
APP-010188,Q4-2023,340082.0,51579.0,Late,83.0
APP-010188,Q1-2024,278654.0,18944.0,Late,19.0
APP-010188,Q2-2024,270972.0,20462.0,Filed On Time,0.0
APP-010188,Q3-2024,372927.0,48659.0,Filed On Time,0.0
APP-010188,Q4-2024,368756.0,56121.0,Filed On Time,0.0
APP-010189,Q1-2023,131737.0,14191.0,Filed On Time,0.0
APP-010189,Q2-2023,138830.0,19403.0,Filed On Time,0.0
APP-010189,Q3-2023,96222.0,11713.0,Filed On Time,0.0
APP-010189,Q4-2023,107138.0,16022.0,Late,37.0
APP-010189,Q1-2024,145136.0,23344.0,Filed On Time,0.0
APP-010189,Q2-2024,119574.0,20145.0,Late,90.0
APP-010189,Q3-2024,139254.0,16851.0,Filed On Time,0.0
APP-010189,Q4-2024,150601.0,19852.0,Filed On Time,0.0
APP-010193,Q1-2024,73567.0,12734.0,Filed On Time,0.0
APP-010193,Q2-2024,68380.0,7628.0,Late,97.0
APP-010193,Q3-2024,56510.0,9930.0,Late,19.0
APP-010193,Q4-2024,90829.0,13016.0,Filed On Time,0.0
APP-010195,Q1-2023,1911810.0,152332.0,Filed On Time,0.0
APP-010195,Q2-2023,1588495.0,189065.0,Filed On Time,0.0
APP-010195,Q3-2023,1861607.0,194338.0,Filed On Time,0.0
APP-010195,Q4-2023,1576180.0,120323.0,Filed On Time,0.0
APP-010195,Q1-2024,2038571.0,318816.0,Filed On Time,0.0
APP-010195,Q2-2024,2010791.0,280897.0,Filed On Time,0.0
APP-010195,Q3-2024,1973174.0,246222.0,Filed On Time,0.0
APP-010195,Q4-2024,1886007.0,211372.0,Filed On Time,0.0
APP-010198,Q1-2023,,,Missing,
APP-010198,Q2-2023,311393.0,45050.0,Filed On Time,0.0
APP-010198,Q3-2023,284477.0,21861.0,Late,102.0
APP-010198,Q4-2023,196560.0,20569.0,Filed On Time,0.0
APP-010198,Q1-2024,237526.0,16255.0,Filed On Time,0.0
APP-010198,Q2-2024,286745.0,36162.0,Late,63.0
APP-010198,Q3-2024,241517.0,29020.0,Filed On Time,0.0
APP-010198,Q4-2024,243449.0,13437.0,Filed On Time,0.0
APP-010200,Q1-2023,209487.0,26372.0,Filed On Time,0.0
APP-010200,Q2-2023,165692.0,12418.0,Filed On Time,0.0
APP-010200,Q3-2023,177128.0,15950.0,Late,6.0
APP-010200,Q4-2023,161168.0,16392.0,Filed On Time,0.0
APP-010200,Q1-2024,219833.0,21404.0,Late,43.0
APP-010200,Q2-2024,248627.0,31845.0,Filed On Time,0.0
APP-010200,Q3-2024,,,Missing,
APP-010200,Q4-2024,181814.0,31166.0,Filed On Time,0.0
APP-010201,Q3-2023,48328.0,5298.0,Late,116.0
APP-010201,Q4-2023,,,Missing,
APP-010201,Q1-2024,,,Missing,
APP-010201,Q2-2024,36605.0,5680.0,Filed On Time,0.0
APP-010201,Q3-2024,,,Missing,
APP-010201,Q4-2024,54989.0,3130.0,Late,37.0
APP-010202,Q1-2023,112245.0,11083.0,Late,47.0
APP-010202,Q2-2023,127682.0,11366.0,Filed On Time,0.0
APP-010202,Q3-2023,139034.0,16987.0,Filed On Time,0.0
APP-010202,Q4-2023,166023.0,10393.0,Filed On Time,0.0
APP-010202,Q1-2024,185862.0,22487.0,Filed On Time,0.0
APP-010202,Q2-2024,189821.0,19109.0,Filed On Time,0.0
APP-010202,Q3-2024,131761.0,10684.0,Filed On Time,0.0
APP-010202,Q4-2024,162441.0,28918.0,Filed On Time,0.0
APP-010203,Q1-2023,192785.0,30028.0,Filed On Time,0.0
APP-010203,Q2-2023,206043.0,25761.0,Filed On Time,0.0
APP-010203,Q3-2023,220712.0,14886.0,Filed On Time,0.0
APP-010203,Q4-2023,309374.0,40698.0,Late,32.0
APP-010203,Q1-2024,278067.0,23867.0,Filed On Time,0.0
APP-010203,Q2-2024,311774.0,16511.0,Filed On Time,0.0
APP-010203,Q3-2024,239904.0,18517.0,Filed On Time,0.0
APP-010203,Q4-2024,202625.0,16679.0,Late,115.0
APP-010204,Q1-2023,333324.0,51192.0,Filed On Time,0.0
APP-010204,Q2-2023,299748.0,49770.0,Filed On Time,0.0
APP-010204,Q3-2023,219197.0,11686.0,Late,88.0
APP-010204,Q4-2023,234721.0,16483.0,Filed On Time,0.0
APP-010204,Q1-2024,264079.0,19485.0,Filed On Time,0.0
APP-010204,Q2-2024,323671.0,29859.0,Filed On Time,0.0
APP-010204,Q3-2024,308878.0,22759.0,Filed On Time,0.0
APP-010204,Q4-2024,325604.0,29408.0,Filed On Time,0.0
APP-010206,Q1-2023,383013.0,66071.0,Late,28.0
APP-010206,Q2-2023,418822.0,72112.0,Filed On Time,0.0
APP-010206,Q3-2023,325531.0,16557.0,Filed On Time,0.0
APP-010206,Q4-2023,396144.0,55964.0,Filed On Time,0.0
APP-010206,Q1-2024,486643.0,68905.0,Filed On Time,0.0
APP-010206,Q2-2024,327480.0,58361.0,Filed On Time,0.0
APP-010206,Q3-2024,349878.0,42126.0,Filed On Time,0.0
APP-010206,Q4-2024,364142.0,40581.0,Late,71.0
APP-010212,Q1-2023,92656.0,13000.0,Filed On Time,0.0
APP-010212,Q2-2023,81096.0,4556.0,Filed On Time,0.0
APP-010212,Q3-2023,,,Missing,
APP-010212,Q4-2023,80901.0,11746.0,Filed On Time,0.0
APP-010212,Q1-2024,,,Missing,
APP-010212,Q2-2024,,,Missing,
APP-010212,Q3-2024,83888.0,7297.0,Late,82.0
APP-010212,Q4-2024,88472.0,10781.0,Late,59.0
APP-010219,Q1-2023,126883.0,21838.0,Filed On Time,0.0
APP-010219,Q2-2023,,,Missing,
APP-010219,Q3-2023,109626.0,16567.0,Late,82.0
APP-010219,Q4-2023,109388.0,17711.0,Filed On Time,0.0
APP-010219,Q1-2024,,,Missing,
APP-010219,Q2-2024,,,Missing,
APP-010219,Q3-2024,84738.0,11314.0,Late,44.0
APP-010219,Q4-2024,98554.0,7617.0,Late,63.0
APP-010222,Q1-2023,93402.0,15385.0,Late,99.0
APP-010222,Q2-2023,85149.0,12654.0,Filed On Time,0.0
APP-010222,Q3-2023,,,Missing,
APP-010222,Q4-2023,57390.0,9518.0,Late,116.0
APP-010222,Q1-2024,,,Missing,
APP-010222,Q2-2024,,,Missing,
APP-010222,Q3-2024,87638.0,14897.0,Filed On Time,0.0
APP-010222,Q4-2024,90624.0,4920.0,Filed On Time,0.0
APP-010225,Q2-2023,238755.0,30098.0,Filed On Time,0.0
APP-010225,Q3-2023,286911.0,32370.0,Late,107.0
APP-010225,Q4-2023,222119.0,27771.0,Late,26.0
APP-010225,Q1-2024,227516.0,17559.0,Filed On Time,0.0
APP-010225,Q2-2024,285060.0,17444.0,Filed On Time,0.0
APP-010225,Q3-2024,255514.0,38006.0,Late,99.0
APP-010225,Q4-2024,229107.0,38996.0,Late,62.0
APP-010228,Q1-2023,96851.0,11675.0,Filed On Time,0.0
APP-010228,Q2-2023,97802.0,14156.0,Filed On Time,0.0
APP-010228,Q3-2023,73942.0,10164.0,Filed On Time,0.0
APP-010228,Q4-2023,111689.0,10003.0,Filed On Time,0.0
APP-010228,Q1-2024,113362.0,9377.0,Filed On Time,0.0
APP-010228,Q2-2024,78237.0,4694.0,Filed On Time,0.0
APP-010228,Q3-2024,65157.0,9093.0,Filed On Time,0.0
APP-010228,Q4-2024,81890.0,5201.0,Filed On Time,0.0
APP-010229,Q1-2023,185681.0,23571.0,Filed On Time,0.0
APP-010229,Q2-2023,173334.0,23813.0,Late,95.0
APP-010229,Q3-2023,245412.0,35378.0,Filed On Time,0.0
APP-010229,Q4-2023,240989.0,12753.0,Filed On Time,0.0
APP-010229,Q1-2024,163503.0,9977.0,Filed On Time,0.0
APP-010229,Q2-2024,187640.0,33051.0,Filed On Time,0.0
APP-010229,Q3-2024,248478.0,29463.0,Filed On Time,0.0
APP-010229,Q4-2024,246147.0,41121.0,Filed On Time,0.0
APP-010230,Q1-2024,,,Missing,
APP-010230,Q2-2024,380461.0,66691.0,Late,11.0
APP-010230,Q3-2024,469629.0,61085.0,Filed On Time,0.0
APP-010230,Q4-2024,598896.0,44898.0,Filed On Time,0.0
APP-010231,Q1-2023,,,Missing,
APP-010231,Q2-2023,91054.0,13104.0,Filed On Time,0.0
APP-010231,Q3-2023,97606.0,14611.0,Filed On Time,0.0
APP-010231,Q4-2023,,,Missing,
APP-010231,Q1-2024,,,Missing,
APP-010231,Q2-2024,131447.0,7853.0,Filed On Time,0.0
APP-010231,Q3-2024,115229.0,17279.0,Late,106.0
APP-010231,Q4-2024,120060.0,18416.0,Filed On Time,0.0
APP-010236,Q1-2023,128859.0,13813.0,Filed On Time,0.0
APP-010236,Q2-2023,,,Missing,
APP-010236,Q3-2023,,,Missing,
APP-010236,Q4-2023,,,Missing,
APP-010236,Q1-2024,,,Missing,
APP-010236,Q2-2024,152965.0,20405.0,Late,26.0
APP-010236,Q3-2024,167276.0,22925.0,Filed On Time,0.0
APP-010236,Q4-2024,148365.0,17940.0,Filed On Time,0.0
APP-010238,Q1-2023,,,Missing,
APP-010238,Q2-2023,109109.0,16929.0,Late,90.0
APP-010238,Q3-2023,94241.0,13019.0,Late,52.0
APP-010238,Q4-2023,,,Missing,
APP-010238,Q1-2024,90481.0,13122.0,Filed On Time,0.0
APP-010238,Q2-2024,95801.0,5631.0,Late,4.0
APP-010238,Q3-2024,,,Missing,
APP-010238,Q4-2024,108435.0,8563.0,Filed On Time,0.0
APP-010239,Q1-2024,,,Missing,
APP-010239,Q2-2024,306095.0,23222.0,Late,26.0
APP-010239,Q3-2024,,,Missing,
APP-010239,Q4-2024,356435.0,43479.0,Filed On Time,0.0
APP-010241,Q1-2023,,,Missing,
APP-010241,Q2-2023,,,Missing,
APP-010241,Q3-2023,88304.0,10684.0,Filed On Time,0.0
APP-010241,Q4-2023,89965.0,11378.0,Late,41.0
APP-010241,Q1-2024,127673.0,22305.0,Filed On Time,0.0
APP-010241,Q2-2024,86781.0,9464.0,Late,94.0
APP-010241,Q3-2024,109846.0,14140.0,Late,64.0
APP-010241,Q4-2024,76848.0,12526.0,Filed On Time,0.0
APP-010243,Q1-2023,,,Missing,
APP-010243,Q2-2023,,,Missing,
APP-010243,Q3-2023,,,Missing,
APP-010243,Q4-2023,,,Missing,
APP-010243,Q1-2024,386726.0,35097.0,Late,12.0
APP-010243,Q2-2024,334909.0,50910.0,Filed On Time,0.0
APP-010243,Q3-2024,404541.0,51155.0,Filed On Time,0.0
APP-010243,Q4-2024,568816.0,96409.0,Filed On Time,0.0
APP-010248,Q1-2023,441576.0,37394.0,Filed On Time,0.0
APP-010248,Q2-2023,343986.0,35603.0,Late,79.0
APP-010248,Q3-2023,332764.0,35299.0,Filed On Time,0.0
APP-010248,Q4-2023,429431.0,25303.0,Filed On Time,0.0
APP-010248,Q1-2024,273356.0,15583.0,Filed On Time,0.0
APP-010248,Q2-2024,309219.0,28473.0,Filed On Time,0.0
APP-010248,Q3-2024,417320.0,23851.0,Filed On Time,0.0
APP-010248,Q4-2024,405036.0,58115.0,Filed On Time,0.0
APP-010249,Q2-2023,222492.0,34931.0,Late,113.0
APP-010249,Q3-2023,215477.0,32095.0,Filed On Time,0.0
APP-010249,Q4-2023,245886.0,15513.0,Filed On Time,0.0
APP-010249,Q1-2024,,,Missing,
APP-010249,Q2-2024,,,Missing,
APP-010249,Q3-2024,161278.0,12797.0,Filed On Time,0.0
APP-010249,Q4-2024,158592.0,12661.0,Filed On Time,0.0
APP-010252,Q3-2023,,,Missing,
APP-010252,Q4-2023,541810.0,52179.0,Late,103.0
APP-010252,Q1-2024,,,Missing,
APP-010252,Q2-2024,,,Missing,
APP-010252,Q3-2024,,,Missing,
APP-010252,Q4-2024,543478.0,61691.0,Late,59.0
APP-010254,Q1-2023,362895.0,64100.0,Filed On Time,0.0
APP-010254,Q2-2023,416108.0,69811.0,Filed On Time,0.0
APP-010254,Q3-2023,430100.0,21567.0,Filed On Time,0.0
APP-010254,Q4-2023,407473.0,47685.0,Filed On Time,0.0
APP-010254,Q1-2024,366374.0,35244.0,Filed On Time,0.0
APP-010254,Q2-2024,305809.0,26803.0,Filed On Time,0.0
APP-010254,Q3-2024,375304.0,35079.0,Filed On Time,0.0
APP-010254,Q4-2024,441061.0,52504.0,Filed On Time,0.0
APP-010257,Q1-2024,324885.0,42420.0,Filed On Time,0.0
APP-010257,Q2-2024,406465.0,43715.0,Filed On Time,0.0
APP-010257,Q3-2024,444181.0,38001.0,Filed On Time,0.0
APP-010257,Q4-2024,320032.0,54202.0,Late,68.0
APP-010258,Q1-2023,261523.0,44443.0,Filed On Time,0.0
APP-010258,Q2-2023,272681.0,34475.0,Filed On Time,0.0
APP-010258,Q3-2023,248285.0,27161.0,Late,65.0
APP-010258,Q4-2023,172564.0,11129.0,Filed On Time,0.0
APP-010258,Q1-2024,261102.0,27577.0,Filed On Time,0.0
APP-010258,Q2-2024,219835.0,23399.0,Late,11.0
APP-010258,Q3-2024,208101.0,30609.0,Filed On Time,0.0
APP-010258,Q4-2024,239419.0,18826.0,Filed On Time,0.0
APP-010259,Q1-2024,178600.0,27580.0,Filed On Time,0.0
APP-010259,Q2-2024,212690.0,21978.0,Late,48.0
APP-010259,Q3-2024,176697.0,24796.0,Filed On Time,0.0
APP-010259,Q4-2024,210982.0,28097.0,Late,72.0
APP-010260,Q1-2024,295825.0,42675.0,Late,54.0
APP-010260,Q2-2024,285381.0,32578.0,Filed On Time,0.0
APP-010260,Q3-2024,337304.0,20821.0,Filed On Time,0.0
APP-010260,Q4-2024,,,Missing,
APP-010261,Q1-2024,269562.0,29288.0,Filed On Time,0.0
APP-010261,Q2-2024,234401.0,27491.0,Filed On Time,0.0
APP-010261,Q3-2024,,,Missing,
APP-010261,Q4-2024,314825.0,38365.0,Late,82.0
APP-010262,Q1-2023,336674.0,29940.0,Filed On Time,0.0
APP-010262,Q2-2023,,,Missing,
APP-010262,Q3-2023,362960.0,61485.0,Filed On Time,0.0
APP-010262,Q4-2023,306810.0,53114.0,Filed On Time,0.0
APP-010262,Q1-2024,267392.0,22086.0,Filed On Time,0.0
APP-010262,Q2-2024,365642.0,49284.0,Filed On Time,0.0
APP-010262,Q3-2024,300502.0,40255.0,Filed On Time,0.0
APP-010262,Q4-2024,321707.0,22126.0,Filed On Time,0.0
APP-010264,Q1-2024,182570.0,18234.0,Filed On Time,0.0
APP-010264,Q2-2024,259892.0,21553.0,Filed On Time,0.0
APP-010264,Q3-2024,195589.0,23975.0,Late,84.0
APP-010264,Q4-2024,271383.0,27813.0,Filed On Time,0.0
APP-010269,Q1-2023,666267.0,93070.0,Late,47.0
APP-010269,Q2-2023,478069.0,60520.0,Filed On Time,0.0
APP-010269,Q3-2023,446833.0,74535.0,Filed On Time,0.0
APP-010269,Q4-2023,575757.0,100917.0,Late,9.0
APP-010269,Q1-2024,660230.0,78648.0,Late,11.0
APP-010269,Q2-2024,402462.0,33648.0,Filed On Time,0.0
APP-010269,Q3-2024,405817.0,35844.0,Filed On Time,0.0
APP-010269,Q4-2024,442049.0,58072.0,Filed On Time,0.0
APP-010270,Q1-2023,291225.0,29752.0,Late,101.0
APP-010270,Q2-2023,327536.0,54799.0,Filed On Time,0.0
APP-010270,Q3-2023,,,Missing,
APP-010270,Q4-2023,426719.0,21517.0,Late,102.0
APP-010270,Q1-2024,304735.0,16203.0,Filed On Time,0.0
APP-010270,Q2-2024,415117.0,36494.0,Filed On Time,0.0
APP-010270,Q3-2024,363549.0,52020.0,Late,79.0
APP-010270,Q4-2024,481487.0,25434.0,Filed On Time,0.0
APP-010272,Q4-2023,357406.0,22697.0,Filed On Time,0.0
APP-010272,Q1-2024,345354.0,31328.0,Late,108.0
APP-010272,Q2-2024,281577.0,43179.0,Filed On Time,0.0
APP-010272,Q3-2024,418266.0,34499.0,Filed On Time,0.0
APP-010272,Q4-2024,280019.0,44188.0,Filed On Time,0.0
APP-010276,Q1-2023,67775.0,6457.0,Late,82.0
APP-010276,Q2-2023,59110.0,10518.0,Filed On Time,0.0
APP-010276,Q3-2023,43195.0,5741.0,Filed On Time,0.0
APP-010276,Q4-2023,69933.0,8926.0,Late,5.0
APP-010276,Q1-2024,46241.0,6553.0,Filed On Time,0.0
APP-010276,Q2-2024,56274.0,5104.0,Filed On Time,0.0
APP-010276,Q3-2024,44890.0,2264.0,Filed On Time,0.0
APP-010276,Q4-2024,43160.0,6626.0,Late,109.0
APP-010284,Q1-2024,651326.0,68764.0,Filed On Time,0.0
APP-010284,Q2-2024,760430.0,53378.0,Filed On Time,0.0
APP-010284,Q3-2024,722245.0,78477.0,Filed On Time,0.0
APP-010284,Q4-2024,782160.0,137785.0,Filed On Time,0.0
APP-010287,Q1-2023,250146.0,12815.0,Late,116.0
APP-010287,Q2-2023,315335.0,35196.0,Filed On Time,0.0
APP-010287,Q3-2023,273172.0,29653.0,Late,81.0
APP-010287,Q4-2023,262053.0,30182.0,Filed On Time,0.0
APP-010287,Q1-2024,217547.0,13811.0,Filed On Time,0.0
APP-010287,Q2-2024,236910.0,18900.0,Filed On Time,0.0
APP-010287,Q3-2024,288773.0,16983.0,Late,12.0
APP-010287,Q4-2024,322121.0,30641.0,Filed On Time,0.0
APP-010289,Q3-2023,712605.0,94519.0,Filed On Time,0.0
APP-010289,Q4-2023,658683.0,45679.0,Late,88.0
APP-010289,Q1-2024,855813.0,98230.0,Late,86.0
APP-010289,Q2-2024,965865.0,84918.0,Filed On Time,0.0
APP-010289,Q3-2024,811238.0,65590.0,Late,89.0
APP-010289,Q4-2024,848193.0,89425.0,Filed On Time,0.0
APP-010290,Q1-2024,324597.0,21957.0,Late,51.0
APP-010290,Q2-2024,413493.0,30524.0,Filed On Time,0.0
APP-010290,Q3-2024,518806.0,87128.0,Late,5.0
APP-010290,Q4-2024,480438.0,40828.0,Filed On Time,0.0
APP-010292,Q4-2023,114044.0,18963.0,Filed On Time,0.0
APP-010292,Q1-2024,115449.0,13545.0,Filed On Time,0.0
APP-010292,Q2-2024,145134.0,17549.0,Filed On Time,0.0
APP-010292,Q3-2024,141446.0,7971.0,Filed On Time,0.0
APP-010292,Q4-2024,108191.0,16371.0,Filed On Time,0.0
APP-010295,Q1-2023,56350.0,5794.0,Filed On Time,0.0
APP-010295,Q2-2023,52987.0,8603.0,Filed On Time,0.0
APP-010295,Q3-2023,52897.0,7207.0,Filed On Time,0.0
APP-010295,Q4-2023,39336.0,2998.0,Late,102.0
APP-010295,Q1-2024,60290.0,5788.0,Filed On Time,0.0
APP-010295,Q2-2024,,,Missing,
APP-010295,Q3-2024,47814.0,3894.0,Filed On Time,0.0
APP-010295,Q4-2024,51494.0,9256.0,Filed On Time,0.0
APP-010296,Q1-2023,162710.0,24611.0,Filed On Time,0.0
APP-010296,Q2-2023,240829.0,14620.0,Filed On Time,0.0
APP-010296,Q3-2023,156233.0,12987.0,Filed On Time,0.0
APP-010296,Q4-2023,208995.0,13815.0,Filed On Time,0.0
APP-010296,Q1-2024,190254.0,31027.0,Filed On Time,0.0
APP-010296,Q2-2024,200786.0,31012.0,Late,48.0
APP-010296,Q3-2024,192616.0,32764.0,Late,23.0
APP-010296,Q4-2024,152342.0,7735.0,Late,64.0
APP-010300,Q1-2023,89852.0,12079.0,Filed On Time,0.0
APP-010300,Q2-2023,131734.0,23442.0,Filed On Time,0.0
APP-010300,Q3-2023,115619.0,6209.0,Filed On Time,0.0
APP-010300,Q4-2023,115357.0,17650.0,Late,111.0
APP-010300,Q1-2024,,,Missing,
APP-010300,Q2-2024,108263.0,8957.0,Filed On Time,0.0
APP-010300,Q3-2024,148481.0,23166.0,Late,118.0
APP-010300,Q4-2024,107494.0,6693.0,Late,43.0
APP-010302,Q1-2023,197141.0,10834.0,Filed On Time,0.0
APP-010302,Q2-2023,183173.0,30192.0,Filed On Time,0.0
APP-010302,Q3-2023,155303.0,23368.0,Filed On Time,0.0
APP-010302,Q4-2023,153672.0,11582.0,Filed On Time,0.0
APP-010302,Q1-2024,141625.0,9122.0,Late,118.0
APP-010302,Q2-2024,157452.0,13078.0,Late,17.0
APP-010302,Q3-2024,173509.0,25828.0,Filed On Time,0.0
APP-010302,Q4-2024,141414.0,20674.0,Filed On Time,0.0
APP-010303,Q1-2024,212133.0,19853.0,Filed On Time,0.0
APP-010303,Q2-2024,,,Missing,
APP-010303,Q3-2024,226248.0,17000.0,Filed On Time,0.0
APP-010303,Q4-2024,226454.0,17681.0,Late,90.0
APP-010305,Q3-2023,167963.0,24069.0,Late,104.0
APP-010305,Q4-2023,,,Missing,
APP-010305,Q1-2024,187721.0,24832.0,Late,114.0
APP-010305,Q2-2024,130634.0,7088.0,Late,5.0
APP-010305,Q3-2024,177061.0,12371.0,Late,23.0
APP-010305,Q4-2024,157669.0,19516.0,Filed On Time,0.0
APP-010308,Q1-2023,272479.0,47288.0,Filed On Time,0.0
APP-010308,Q2-2023,245899.0,36659.0,Filed On Time,0.0
APP-010308,Q3-2023,199718.0,35318.0,Filed On Time,0.0
APP-010308,Q4-2023,261382.0,41373.0,Filed On Time,0.0
APP-010308,Q1-2024,275276.0,41187.0,Filed On Time,0.0
APP-010308,Q2-2024,262051.0,24580.0,Filed On Time,0.0
APP-010308,Q3-2024,263639.0,20319.0,Filed On Time,0.0
APP-010308,Q4-2024,195367.0,18385.0,Late,47.0
APP-010311,Q1-2023,212649.0,22359.0,Filed On Time,0.0
APP-010311,Q2-2023,190002.0,28573.0,Filed On Time,0.0
APP-010311,Q3-2023,298737.0,21364.0,Filed On Time,0.0
APP-010311,Q4-2023,203648.0,27082.0,Late,15.0
APP-010311,Q1-2024,250072.0,22372.0,Filed On Time,0.0
APP-010311,Q2-2024,208060.0,12629.0,Filed On Time,0.0
APP-010311,Q3-2024,304064.0,44824.0,Late,109.0
APP-010311,Q4-2024,297387.0,21304.0,Late,105.0
APP-010314,Q1-2023,312382.0,34736.0,Filed On Time,0.0
APP-010314,Q2-2023,197310.0,30691.0,Late,119.0
APP-010314,Q3-2023,324510.0,58105.0,Late,22.0
APP-010314,Q4-2023,336848.0,26916.0,Filed On Time,0.0
APP-010314,Q1-2024,208227.0,36913.0,Late,86.0
APP-010314,Q2-2024,197240.0,29072.0,Filed On Time,0.0
APP-010314,Q3-2024,293649.0,36043.0,Filed On Time,0.0
APP-010314,Q4-2024,265803.0,29488.0,Filed On Time,0.0
APP-010317,Q1-2023,47647.0,3880.0,Filed On Time,0.0
APP-010317,Q2-2023,71103.0,7179.0,Filed On Time,0.0
APP-010317,Q3-2023,76869.0,4587.0,Filed On Time,0.0
APP-010317,Q4-2023,74516.0,5831.0,Late,118.0
APP-010317,Q1-2024,55633.0,9799.0,Filed On Time,0.0
APP-010317,Q2-2024,49987.0,4384.0,Filed On Time,0.0
APP-010317,Q3-2024,82892.0,9873.0,Filed On Time,0.0
APP-010317,Q4-2024,64291.0,8389.0,Filed On Time,0.0
APP-010318,Q1-2024,954954.0,117556.0,Filed On Time,0.0
APP-010318,Q2-2024,911883.0,147455.0,Filed On Time,0.0
APP-010318,Q3-2024,1065069.0,187451.0,Filed On Time,0.0
APP-010318,Q4-2024,771807.0,79491.0,Filed On Time,0.0
APP-010323,Q1-2023,77268.0,5951.0,Filed On Time,0.0
APP-010323,Q2-2023,56104.0,2855.0,Filed On Time,0.0
APP-010323,Q3-2023,67237.0,10297.0,Late,71.0
APP-010323,Q4-2023,,,Missing,
APP-010323,Q1-2024,63660.0,4045.0,Late,51.0
APP-010323,Q2-2024,64673.0,5754.0,Filed On Time,0.0
APP-010323,Q3-2024,61531.0,7742.0,Late,38.0
APP-010323,Q4-2024,83459.0,6394.0,Filed On Time,0.0
APP-010324,Q1-2023,333826.0,36785.0,Filed On Time,0.0
APP-010324,Q2-2023,266396.0,28598.0,Filed On Time,0.0
APP-010324,Q3-2023,281780.0,30384.0,Filed On Time,0.0
