application_id,cibil_score,num_active_loans,total_outstanding_debt,credit_utilization_pct,num_credit_inquiries_30d,num_credit_inquiries_90d,has_previous_default,days_since_last_default,credit_age_months,num_credit_cards
APP-013519,757,1,96091,44.4,2,5,0,0,132,1
APP-013520,516,2,276797,49.9,1,3,0,0,173,1
APP-013521,606,0,0,4.7,4,6,1,1521,65,2
APP-013522,624,3,1317719,20.3,0,0,1,483,164,1
APP-013523,634,1,364429,27.4,3,3,1,1528,117,1
APP-013524,680,2,1160913,73.3,1,1,0,0,191,0
APP-013525,656,3,2485726,46.2,2,3,0,0,195,2
APP-013526,746,1,298653,59.8,0,0,0,0,167,1
APP-013527,671,2,390834,32.6,2,3,1,1044,109,1
APP-013528,742,4,741435,68.1,2,2,0,0,150,1
APP-013529,664,1,223343,67.3,1,1,0,0,132,0
APP-013530,621,0,0,4.3,0,1,0,0,143,1
APP-013531,768,1,505221,20.1,0,0,0,0,165,3
APP-013532,638,3,709108,45.2,2,2,0,0,140,3
APP-013533,599,1,291491,30.4,4,5,1,228,157,1
APP-013534,708,2,304785,34.4,3,3,0,0,151,2
APP-013535,754,2,427863,75.8,0,1,0,0,166,1
APP-013536,624,0,0,9.8,0,0,0,0,175,1
APP-013537,760,2,1104886,65.7,0,2,0,0,79,4
APP-013538,760,0,0,22.5,1,3,0,0,114,1
APP-013539,603,0,0,20.5,2,2,1,1722,146,2
APP-013540,761,0,0,2.3,1,1,0,0,143,0
APP-013541,687,2,450715,65.1,0,1,0,0,82,1
APP-013542,603,1,154023,64.2,0,0,0,0,181,1
APP-013543,710,4,766224,48.1,3,6,0,0,141,2
APP-013544,654,2,1409495,31.8,1,2,0,0,170,0
APP-013545,572,2,422106,29.7,2,5,1,1506,107,3
APP-013546,678,4,1229261,24.2,1,1,1,565,212,1
APP-013547,719,0,0,2.2,1,1,0,0,53,1
APP-013548,757,1,33966,55.2,0,1,0,0,108,1
APP-013549,677,1,153782,26.6,0,1,0,0,124,1
APP-013550,752,0,0,20.4,4,6,0,0,137,1
APP-013551,658,0,0,16.9,1,1,1,1112,136,1
APP-013552,797,1,267731,28.2,1,1,0,0,100,2
APP-013553,556,1,177863,64.2,0,1,0,0,133,3
APP-013554,677,0,0,20.8,3,3,0,0,126,1
APP-013555,660,0,0,12.5,0,0,0,0,177,2
APP-013556,622,2,354172,77.6,1,1,0,0,189,0
APP-013557,815,1,503357,40.6,5,5,0,0,98,0
APP-013558,802,1,119891,46.3,2,2,0,0,88,0
APP-013559,595,3,1189543,66.2,0,1,0,0,114,0
APP-013560,653,1,71397,45.6,0,2,0,0,115,3
APP-013561,768,2,1570992,24.0,3,4,0,0,114,3
APP-013562,677,2,307544,44.6,1,1,0,0,181,0
APP-013563,658,4,2168324,70.3,0,0,1,691,122,0
APP-013564,756,2,687260,69.7,0,1,0,0,152,0
APP-013565,643,0,0,19.1,4,7,0,0,179,0
APP-013566,595,2,731988,68.7,3,3,1,928,83,3
APP-013567,654,2,545902,68.2,1,2,0,0,127,2
APP-013568,732,1,399786,22.3,0,0,0,0,136,2
APP-013569,663,1,125698,53.5,1,2,0,0,180,1
APP-013570,707,0,0,15.6,0,0,0,0,137,0
APP-013571,586,2,685163,92.6,0,2,1,425,115,2
APP-013572,640,4,1791841,1.6,2,2,0,0,160,0
APP-013573,666,1,241658,37.3,2,4,0,0,220,0
APP-013574,600,0,0,23.2,0,1,0,0,87,2
APP-013575,539,2,593499,14.7,0,0,1,1109,156,1
APP-013576,601,1,412294,40.8,1,1,0,0,124,0
APP-013577,742,2,252773,50.9,0,0,0,0,154,1
APP-013578,691,2,370903,26.0,0,0,0,0,141,1
APP-013579,848,0,0,26.7,1,1,0,0,131,2
APP-013580,689,3,531552,25.6,0,2,0,0,171,2
APP-013581,803,1,205531,29.2,0,0,0,0,120,0
APP-013582,662,0,0,11.1,0,0,1,1748,117,2
APP-013583,650,2,387013,63.6,4,6,0,0,105,4
APP-013584,607,4,6959033,13.7,0,0,1,1153,159,1
APP-013585,681,1,146617,47.5,2,4,0,0,55,1
APP-013586,776,0,0,26.1,0,0,0,0,212,0
APP-013587,646,2,849088,39.2,1,1,1,1630,173,2
APP-013588,840,0,0,24.2,0,0,0,0,217,1
APP-013589,711,3,288893,2.1,1,1,0,0,172,1
APP-013590,686,1,59387,22.4,0,2,0,0,124,2
APP-013591,707,3,1010919,40.0,0,1,0,0,53,1
APP-013592,684,1,168864,42.2,2,2,0,0,134,2
APP-013593,594,1,998218,50.5,0,1,1,185,169,4
APP-013594,646,0,0,17.4,2,4,1,1019,140,2
APP-013595,680,2,274775,20.7,1,1,0,0,99,2
APP-013596,642,1,122049,27.1,0,0,1,1015,180,3
APP-013597,616,2,1407000,28.3,0,3,1,973,134,3
APP-013598,869,1,307852,49.7,2,3,0,0,138,3
APP-013599,679,2,629525,38.2,0,1,0,0,203,0
APP-013600,796,4,1786717,71.9,0,2,0,0,132,1
APP-013601,733,1,520650,30.5,1,2,0,0,97,1
APP-013602,632,2,829846,46.5,0,2,1,206,120,1
APP-013603,690,1,246781,39.5,1,3,1,949,165,3
APP-013604,741,2,337789,17.5,3,6,0,0,164,3
APP-013605,675,0,0,4.6,1,1,0,0,106,4
APP-013606,839,0,0,27.3,0,1,0,0,187,2
APP-013607,663,0,0,26.9,3,3,1,385,122,2
APP-013608,896,1,409703,19.2,0,0,0,0,195,2
APP-013609,653,1,109265,31.7,1,1,0,0,94,2
APP-013610,752,2,467431,71.3,1,3,0,0,171,3
APP-013611,674,1,82205,41.4,2,2,1,923,104,1
APP-013612,637,1,310217,43.4,2,2,1,1503,137,3
APP-013613,785,1,276966,33.4,1,2,0,0,112,2
APP-013614,686,1,189834,28.5,0,2,0,0,167,3
APP-013615,579,3,395314,31.3,1,2,1,303,130,1
APP-013616,624,2,830281,57.0,0,0,1,670,133,1
APP-013617,674,4,227579,44.6,1,1,1,1590,144,2
APP-013618,624,1,246149,12.1,2,5,0,0,230,2
APP-013619,848,0,0,12.5,0,1,0,0,64,0
APP-013620,648,2,572229,11.4,0,0,0,0,171,1
APP-013621,727,2,853713,50.6,2,2,0,0,99,1
APP-013622,642,1,267459,32.5,0,1,0,0,190,2
APP-013623,762,0,0,18.5,0,3,0,0,153,0
APP-013624,604,1,64770,30.5,0,0,0,0,108,2
APP-013625,553,0,0,24.3,1,1,1,1721,195,2
APP-013626,735,2,518887,35.8,3,4,0,0,229,1
APP-013627,751,2,533459,53.7,3,3,0,0,170,1
APP-013628,615,2,258035,51.2,1,1,1,1175,114,0
APP-013629,687,2,65789,38.9,1,2,0,0,127,1
APP-013630,895,1,179876,33.6,0,0,0,0,111,1
APP-013631,733,3,274946,56.5,3,3,0,0,168,1
APP-013632,625,1,323469,34.9,3,3,0,0,142,2
APP-013633,666,1,506339,55.8,2,2,1,424,198,2
APP-013634,671,1,368669,35.1,0,2,0,0,121,2
APP-013635,744,1,151569,47.0,3,3,0,0,108,1
APP-013636,670,1,99341,63.3,1,2,0,0,113,2
APP-013637,809,3,967202,42.5,1,1,0,0,124,2
APP-013638,840,1,183755,71.8,1,3,0,0,173,3
APP-013639,736,2,176900,28.8,0,2,0,0,104,0
APP-013640,546,4,796913,25.8,0,1,1,1031,202,1
APP-013641,564,2,789318,13.0,2,2,1,749,116,1
APP-013642,788,0,0,24.8,4,4,0,0,153,1
APP-013643,634,0,0,17.1,4,4,0,0,116,2
APP-013644,733,0,0,22.5,0,0,0,0,213,2
APP-013645,820,4,183598,5.2,0,0,0,0,161,2
APP-013646,757,2,308429,40.7,0,0,0,0,171,0
APP-013647,810,1,388455,30.0,2,2,0,0,62,1
APP-013648,654,4,802881,61.2,1,1,1,248,154,1
APP-013649,629,2,478565,43.2,0,0,1,747,228,0
APP-013650,714,0,0,8.3,0,0,0,0,109,1
APP-013651,661,2,574109,15.4,0,1,0,0,136,2
APP-013652,784,3,767740,37.4,2,2,0,0,141,4
APP-013653,838,1,130792,26.5,0,0,0,0,167,3
APP-013654,752,1,188408,37.6,1,4,0,0,124,1
APP-013655,742,0,0,9.5,0,0,0,0,231,1
APP-013656,706,3,1186651,60.3,1,2,0,0,143,1
APP-013657,624,0,0,20.8,0,2,1,585,170,1
APP-013658,854,2,183823,31.1,1,1,0,0,238,0
APP-013659,785,3,494959,36.8,0,0,0,0,104,1
APP-013660,585,1,119929,42.0,0,1,1,1771,159,3
APP-013661,554,1,453394,41.7,4,5,1,1230,167,1
APP-013662,590,4,533880,69.2,1,1,1,1351,128,2
APP-013663,810,1,338761,33.9,1,1,0,0,243,0
APP-013664,709,1,335966,33.7,0,1,0,0,181,1
APP-013665,748,3,723978,50.0,1,2,0,0,188,2
APP-013666,604,1,94153,9.8,1,2,1,1697,134,3
APP-013667,748,0,0,23.8,0,0,0,0,165,0
APP-013668,700,1,202192,47.9,3,3,0,0,169,0
APP-013669,502,1,85317,25.8,3,4,1,672,171,3
APP-013670,655,3,304850,21.7,0,3,0,0,82,4
APP-013671,665,2,283990,48.0,1,1,0,0,146,1
APP-013672,754,4,3322342,40.7,1,4,0,0,167,1
APP-013673,750,2,550117,70.4,0,0,0,0,139,1
APP-013674,793,0,0,17.0,0,0,0,0,136,3
APP-013675,786,1,59553,52.3,2,4,0,0,57,4
APP-013676,753,0,0,19.6,2,2,0,0,156,0
APP-013677,694,0,0,28.8,3,5,0,0,168,1
APP-013678,674,0,0,29.6,0,1,0,0,148,0
APP-013679,618,0,0,7.2,1,1,0,0,118,2
APP-013680,698,0,0,17.5,2,2,1,1403,95,1
APP-013681,773,0,0,18.8,0,0,0,0,35,1
APP-013682,626,1,160510,14.1,1,3,1,565,14,0
APP-013683,702,0,0,4.8,4,4,0,0,140,0
APP-013684,623,0,0,28.7,1,4,1,1347,126,3
APP-013685,643,0,0,4.2,1,1,1,450,172,1
APP-013686,729,1,1032013,52.6,0,0,0,0,237,3
APP-013687,608,1,70379,27.9,0,3,1,368,156,1
APP-013688,744,1,372618,39.6,3,3,0,0,128,0
APP-013689,724,2,383051,38.7,0,0,0,0,142,1
APP-013690,835,1,135017,31.3,1,2,0,0,144,3
APP-013691,813,3,1062932,28.5,1,2,0,0,117,1
APP-013692,785,1,154755,37.1,5,5,0,0,148,1
APP-013693,664,3,1318121,93.5,3,4,0,0,87,0
APP-013694,548,1,815738,44.1,2,3,0,0,141,3
APP-013695,620,4,847270,77.6,0,2,1,1236,146,3
APP-013696,643,2,432983,77.7,0,1,1,191,159,2
APP-013697,623,1,125775,69.4,0,0,1,1055,188,1
APP-013698,705,2,794817,39.0,0,0,0,0,227,2
APP-013699,629,4,2395707,15.0,1,3,1,1410,165,3
APP-013700,725,0,0,3.2,0,0,0,0,149,0
APP-013701,611,1,442940,82.9,1,1,1,350,211,2
APP-013702,591,4,1016358,25.3,0,0,1,260,200,2
APP-013703,712,2,334523,10.8,0,3,0,0,145,0
APP-013704,697,1,196895,80.9,1,3,0,0,63,3
APP-013705,579,2,537284,80.4,0,0,0,0,120,2
APP-013706,630,0,0,1.4,1,2,0,0,240,0
APP-013707,595,1,610496,43.2,5,5,1,1275,69,1
APP-013708,741,0,0,17.6,3,3,0,0,201,3
APP-013709,819,0,0,10.7,2,2,0,0,90,1
APP-013710,684,1,169336,32.2,1,1,1,915,223,2
APP-013711,623,1,85427,27.6,3,6,0,0,99,0
APP-013712,685,2,806220,53.1,4,4,1,1351,149,4
APP-013713,635,1,414936,73.2,1,1,0,0,96,3
APP-013714,776,1,96783,25.4,0,1,0,0,173,4
APP-013715,569,0,0,25.7,2,3,0,0,184,3
APP-013716,812,1,505704,16.0,2,3,0,0,132,2
APP-013717,602,1,306420,38.6,0,0,1,823,163,3
APP-013718,599,0,0,16.5,1,3,1,1145,193,2
APP-013719,769,2,437384,54.2,0,2,0,0,214,3
APP-013720,590,2,932711,19.4,0,2,1,1450,94,1
APP-013721,657,1,157877,49.4,1,2,0,0,182,0
APP-013722,701,2,442394,25.3,2,2,0,0,142,2
APP-013723,559,3,708395,17.0,0,1,1,1411,152,2
APP-013724,669,1,206069,21.9,0,0,0,0,86,1
APP-013725,696,1,620281,57.4,0,1,1,1603,87,0
APP-013726,718,4,1151611,55.6,0,0,0,0,77,1
APP-013727,704,3,740068,39.1,1,2,0,0,124,0
APP-013728,575,0,0,14.3,1,2,1,583,179,3
APP-013729,603,2,1007614,37.8,1,2,0,0,166,1
APP-013730,726,1,433939,23.7,0,0,0,0,140,1
APP-013731,530,1,1117944,37.9,0,0,0,0,101,1
APP-013732,678,2,746326,19.3,0,0,1,1639,131,3
APP-013733,863,1,378287,72.1,0,0,0,0,219,1
APP-013734,675,2,189573,10.1,2,3,1,1510,194,1
APP-013735,663,0,0,17.7,1,1,1,1586,105,0
APP-013736,738,3,1995949,33.7,0,0,0,0,158,0
APP-013737,696,0,0,13.3,0,0,1,1543,150,0
APP-013738,824,2,707331,35.5,0,3,0,0,142,0
APP-013739,775,1,82668,66.1,2,4,0,0,147,0
APP-013740,600,1,437128,41.6,1,3,0,0,180,3
APP-013741,756,0,0,8.4,1,1,0,0,151,3
APP-013742,718,0,0,14.6,1,1,0,0,107,1
APP-013743,556,1,448335,27.7,2,3,0,0,147,3
APP-013744,700,2,177128,26.1,1,3,0,0,195,4
APP-013745,667,2,2203584,38.4,0,2,0,0,114,2
APP-013746,769,3,1333596,20.1,0,2,0,0,117,1
APP-013747,674,0,0,22.6,1,2,0,0,186,3
APP-013748,708,2,705772,39.8,0,0,0,0,160,2
APP-013749,727,0,0,17.4,1,1,0,0,262,2
APP-013750,600,1,487375,87.4,0,0,1,1654,98,2
APP-013751,579,4,933677,68.8,0,1,1,209,129,0
APP-013752,710,1,179380,47.3,0,0,0,0,90,2
APP-013753,709,2,191786,5.2,1,2,0,0,161,1
APP-013754,798,0,0,20.1,0,1,0,0,143,2
APP-013755,675,4,1099469,45.9,1,1,0,0,109,1
APP-013756,634,1,100795,49.4,1,1,1,883,101,2
APP-013757,535,3,314370,21.5,1,1,1,629,142,2
APP-013758,819,0,0,12.1,0,1,0,0,212,0
APP-013759,675,2,432340,72.8,0,0,1,1241,168,2
APP-013760,553,4,1282714,9.6,0,3,0,0,89,0
APP-013761,635,0,0,11.7,3,5,0,0,120,1
APP-013762,731,2,497478,39.4,1,1,0,0,141,2
APP-013763,632,1,1137909,8.5,0,1,1,222,74,2
APP-013764,590,1,345973,16.8,0,0,1,1016,116,2
APP-013765,677,1,211560,42.7,5,5,0,0,151,1
APP-013766,627,1,257372,30.8,1,3,1,978,220,2
APP-013767,656,1,181441,9.5,3,3,0,0,207,1
APP-013768,650,0,0,1.4,0,0,0,0,168,1
APP-013769,757,2,105585,17.5,2,3,0,0,165,0
APP-013770,743,1,164414,42.0,1,4,0,0,156,1
APP-013771,760,0,0,27.2,0,1,0,0,140,0
APP-013772,444,1,205288,23.2,0,0,0,0,173,2
APP-013773,631,2,835821,35.4,0,1,0,0,115,1
APP-013774,570,1,98490,13.3,1,3,1,1360,89,1
APP-013775,704,4,2149555,11.8,1,1,0,0,147,0
APP-013776,689,1,248564,43.3,1,1,1,1485,141,0
APP-013777,693,1,91014,34.9,1,1,0,0,143,3
APP-013778,606,2,296419,27.3,1,1,1,1345,127,3
APP-013779,663,1,306020,12.2,5,5,1,260,117,1
APP-013780,728,0,0,16.0,2,2,0,0,207,2
APP-013781,671,1,206383,46.8,0,0,0,0,114,0
APP-013782,815,2,559979,62.7,0,3,0,0,196,1
APP-013783,620,1,117839,55.3,1,3,1,1685,173,3
APP-013784,730,0,0,19.7,0,1,0,0,116,0
APP-013785,656,0,0,8.5,3,3,1,319,176,2
APP-013786,612,0,0,6.0,1,1,1,1207,186,2
APP-013787,885,0,0,2.0,5,6,0,0,91,0
APP-013788,690,3,434872,76.2,0,1,1,443,190,1
APP-013789,710,0,0,0.8,0,1,0,0,109,1
APP-013790,748,3,1154132,66.7,5,5,0,0,99,3
APP-013791,790,3,739526,41.2,0,0,0,0,120,2
APP-013792,630,1,119918,66.5,2,3,1,774,104,1
APP-013793,576,2,570490,39.3,0,0,1,231,148,1
APP-013794,663,0,0,12.1,0,0,0,0,122,1
APP-013795,822,2,199601,7.0,0,2,0,0,119,3
APP-013796,727,2,840878,58.4,0,2,0,0,181,2
APP-013797,861,1,201958,33.9,1,2,0,0,112,0
APP-013798,756,2,200919,62.4,0,1,0,0,170,1
APP-013799,752,1,323220,51.6,3,3,0,0,124,1
APP-013800,726,4,2248043,59.7,2,3,0,0,142,2
APP-013801,689,2,775270,48.9,2,4,0,0,109,0
APP-013802,786,1,346199,44.4,1,1,0,0,171,2
APP-013803,662,0,0,5.7,0,1,0,0,181,1
APP-013804,663,2,427860,81.1,3,3,1,750,130,1
APP-013805,671,1,542699,39.7,0,0,0,0,193,1
APP-013806,826,1,849789,19.5,0,1,0,0,142,0
APP-013807,728,0,0,24.1,0,1,0,0,118,1
APP-013808,765,0,0,27.2,1,2,0,0,188,1
APP-013809,797,3,358338,28.4,0,3,0,0,214,3
APP-013810,704,1,264999,74.1,1,1,0,0,136,0
APP-013811,727,2,214568,37.8,4,5,0,0,123,3
APP-013812,652,1,189378,19.0,0,0,0,0,236,1
APP-013813,581,2,382937,46.3,0,0,0,0,104,2
APP-013814,703,2,881039,24.2,0,3,0,0,144,0
APP-013815,779,0,0,9.9,1,1,0,0,182,1
APP-013816,709,1,108640,39.9,1,1,0,0,152,3
APP-013817,642,0,0,19.2,0,0,0,0,102,2
APP-013818,627,1,256201,24.7,0,1,1,794,147,2
APP-013819,721,0,0,19.7,0,1,0,0,180,0
APP-013820,693,0,0,26.6,1,3,0,0,145,0
APP-013821,746,2,207072,64.6,4,5,0,0,106,2
APP-013822,763,4,1820326,80.0,1,4,0,0,173,1
APP-013823,681,2,133294,58.9,1,1,0,0,153,2
APP-013824,791,2,1059929,27.2,1,1,0,0,84,2
APP-013825,734,0,0,5.4,0,1,0,0,119,0
APP-013826,601,1,190982,65.2,1,1,0,0,119,0
APP-013827,788,1,353255,66.0,2,3,0,0,122,2
APP-013828,641,1,377039,67.1,1,2,0,0,212,2
APP-013829,720,0,0,20.3,1,1,0,0,139,1
APP-013830,552,1,870230,57.1,0,2,1,269,128,3
APP-013831,701,0,0,10.2,0,0,0,0,140,2
APP-013832,642,0,0,6.7,0,0,0,0,148,1
APP-013833,621,1,704011,28.8,2,4,0,0,129,3
APP-013834,806,1,118134,42.2,1,3,0,0,166,3
APP-013835,677,1,965330,16.1,1,3,0,0,185,0
APP-013836,560,3,712983,67.6,1,1,0,0,60,1
APP-013837,668,3,760249,4.0,0,0,0,0,83,1
APP-013838,852,2,858904,9.3,0,1,0,0,198,0
APP-013839,760,1,381005,60.3,1,2,0,0,160,1
APP-013840,654,1,393594,28.3,0,2,0,0,158,1
APP-013841,657,1,187457,24.7,1,1,1,536,122,4
APP-013842,681,0,0,5.5,1,1,1,1274,127,0
APP-013843,719,1,253674,67.6,4,4,0,0,188,2
APP-013844,727,3,785946,20.3,1,1,0,0,134,1
APP-013845,567,3,944660,28.1,0,0,1,1673,171,1
APP-013846,741,2,487878,10.1,1,1,0,0,160,0
APP-013847,531,1,414687,21.1,0,0,0,0,177,2
APP-013848,441,4,1051081,35.7,4,7,0,0,109,3
APP-013849,725,0,0,4.3,2,5,0,0,170,0
APP-013850,603,4,1499712,29.0,1,1,1,434,148,1
APP-013851,739,1,98124,54.4,1,2,0,0,149,1
APP-013852,895,1,814818,46.6,0,0,0,0,166,2
APP-013853,614,3,970325,36.5,0,0,0,0,174,1
APP-013854,603,1,449436,42.2,1,1,0,0,143,0
APP-013855,679,1,69334,32.0,0,0,0,0,109,0
APP-013856,698,1,267284,71.6,4,5,1,1331,134,1
APP-013857,705,2,383649,39.0,2,2,0,0,148,1
APP-013858,725,2,352512,77.3,0,0,0,0,120,2
APP-013859,793,1,354473,86.0,2,5,0,0,132,1
APP-013860,645,1,382577,82.7,4,7,1,1306,102,1
APP-013861,702,1,364558,51.5,0,0,0,0,104,1
APP-013862,758,3,933388,33.0,0,1,0,0,126,0
APP-013863,783,3,477761,5.4,2,3,0,0,100,3
APP-013864,655,0,0,1.5,0,1,0,0,253,2
APP-013865,558,0,0,6.6,1,2,0,0,157,1
APP-013866,602,1,277145,46.6,2,2,1,1597,112,4
APP-013867,716,1,136582,92.1,0,0,0,0,196,1
APP-013868,629,4,1039191,22.8,1,1,1,1744,98,4
APP-013869,708,1,2320755,38.6,0,2,0,0,141,0
APP-013870,726,0,0,1.3,1,1,0,0,215,1
APP-013871,837,1,310454,66.3,0,0,0,0,161,2
APP-013872,853,0,0,23.3,0,0,0,0,117,3
APP-013873,617,3,1117482,40.0,0,1,1,1785,81,1
APP-013874,688,3,998555,80.1,1,2,0,0,152,1
APP-013875,738,2,259626,46.7,0,0,0,0,127,1
APP-013876,590,4,1286046,70.6,0,1,0,0,138,1
APP-013877,709,4,421974,16.8,0,2,0,0,155,0
APP-013878,714,1,252193,13.9,0,3,0,0,165,4
APP-013879,667,2,611886,38.4,1,3,0,0,118,4
APP-013880,698,2,943752,51.0,0,0,1,859,81,2
APP-013881,588,3,251769,8.7,3,3,1,1524,69,2
APP-013882,802,0,0,8.1,5,5,0,0,189,2
APP-013883,750,0,0,12.0,0,0,0,0,167,1
APP-013884,696,3,253058,55.6,0,1,0,0,160,1
APP-013885,835,2,2249194,64.6,0,0,0,0,144,0
APP-013886,731,1,100149,41.3,0,1,0,0,144,3
APP-013887,619,0,0,28.3,0,0,0,0,125,3
APP-013888,601,1,171854,11.3,0,2,1,911,95,2
APP-013889,815,3,280647,19.1,0,1,0,0,114,1
APP-013890,648,0,0,5.8,0,0,1,840,103,3
APP-013891,824,1,758788,21.9,1,1,0,0,103,1
APP-013892,725,3,376983,24.8,0,0,0,0,134,2
APP-013893,611,2,441191,42.3,2,2,1,965,113,1
APP-013894,643,0,0,24.7,0,0,1,1622,102,1
APP-013895,752,1,84066,54.7,0,1,0,0,82,0
APP-013896,654,1,77469,15.0,5,5,0,0,113,1
APP-013897,656,2,984121,28.7,1,1,0,0,132,3
APP-013898,787,0,0,25.2,1,1,0,0,172,2
APP-013899,752,2,123810,50.9,1,1,0,0,183,2
APP-013900,856,1,153849,35.8,0,0,0,0,152,0
APP-013901,627,3,725275,41.3,0,0,1,1331,76,2
APP-013902,726,2,703804,34.0,0,0,0,0,207,2
APP-013903,739,1,310116,29.4,1,2,0,0,190,1
APP-013904,704,3,431467,47.3,1,1,0,0,88,0
APP-013905,605,1,264094,13.6,0,0,1,1241,149,4
APP-013906,686,1,400709,66.8,1,1,0,0,155,2
APP-013907,742,0,0,4.6,0,1,0,0,140,0
APP-013908,762,2,1050117,39.7,0,1,0,0,108,2
APP-013909,456,1,88163,14.7,4,4,1,655,126,2
APP-013910,585,1,866838,53.5,0,1,0,0,158,0
APP-013911,644,1,245033,53.9,2,5,0,0,125,1
APP-013912,681,0,0,10.3,0,0,0,0,122,1
APP-013913,666,3,1617817,48.7,2,4,0,0,180,2
APP-013914,558,1,231138,14.1,0,3,0,0,136,1
APP-013915,832,2,653905,56.0,2,2,0,0,169,3
APP-013916,702,1,251115,55.4,4,4,0,0,126,2
APP-013917,615,0,0,15.9,1,3,0,0,146,0
APP-013918,752,1,252060,9.3,2,2,0,0,134,0
APP-013919,661,0,0,14.4,3,3,0,0,118,1
APP-013920,900,0,0,25.8,0,0,0,0,221,0
APP-013921,840,0,0,23.6,0,0,0,0,232,2
APP-013922,727,0,0,1.2,2,3,0,0,84,2
APP-013923,607,1,150952,50.9,2,4,1,1405,95,3
APP-013924,578,1,152565,20.2,0,0,0,0,151,3
APP-013925,738,0,0,28.5,3,4,0,0,146,0
APP-013926,756,1,351081,23.0,0,0,0,0,128,1
APP-013927,632,1,288884,36.5,0,0,1,1080,139,2
APP-013928,693,2,1438224,71.5,3,3,0,0,117,2
APP-013929,732,1,169058,19.1,4,6,0,0,138,1
APP-013930,699,1,191951,47.6,0,0,0,0,60,3
APP-013931,763,1,354968,44.0,1,2,0,0,117,0
APP-013932,769,0,0,18.1,5,5,0,0,198,0
APP-013933,730,0,0,29.4,1,1,0,0,202,2
APP-013934,744,2,517175,14.8,0,1,0,0,157,3
APP-013935,660,1,482306,36.6,0,3,1,1777,153,2
APP-013936,631,2,646282,44.2,0,2,1,401,117,0
APP-013937,678,0,0,28.4,1,1,0,0,194,1
APP-013938,686,1,389427,26.7,2,2,0,0,202,3
APP-013939,680,4,501340,45.3,0,0,0,0,98,3
APP-013940,642,4,270092,33.1,5,6,1,562,151,1
APP-013941,699,2,937766,28.3,0,3,0,0,123,1
APP-013942,596,1,454135,36.3,0,0,1,1010,162,0
APP-013943,596,2,757224,25.7,0,2,1,1316,134,1
APP-013944,667,1,862674,15.6,2,2,1,623,208,2
APP-013945,538,2,368370,29.7,1,4,1,1731,165,2
APP-013946,691,3,288205,66.9,0,0,0,0,147,0
APP-013947,654,0,0,1.0,2,2,1,1707,71,1
APP-013948,774,2,187218,62.9,0,0,0,0,128,0
APP-013949,793,3,441593,51.5,0,0,0,0,207,1
APP-013950,874,0,0,17.1,2,3,0,0,96,2
APP-013951,722,0,0,19.4,1,2,0,0,134,1
APP-013952,599,0,0,15.1,3,5,0,0,165,2
APP-013953,817,0,0,20.8,1,1,0,0,131,4
APP-013954,670,3,747946,8.7,0,1,0,0,121,2
APP-013955,826,2,419626,33.4,0,0,0,0,91,3
APP-013956,566,2,203465,53.5,0,0,0,0,179,1
APP-013957,711,3,358505,39.7,1,3,0,0,103,2
APP-013958,872,0,0,19.3,1,2,0,0,163,3
APP-013959,622,2,76062,34.2,2,5,0,0,132,4
APP-013960,787,0,0,8.1,4,4,0,0,167,0
APP-013961,684,0,0,3.3,2,3,0,0,128,2
APP-013962,633,3,1531318,36.6,0,3,1,1311,143,4
APP-013963,686,1,299252,41.5,0,0,0,0,74,1
APP-013964,697,1,165972,9.4,0,1,0,0,109,0
APP-013965,579,3,1184423,43.9,1,1,1,1771,51,0
APP-013966,692,0,0,1.5,2,3,0,0,98,0
APP-013967,622,1,237465,84.2,0,1,1,449,199,0
APP-013968,649,1,375842,40.5,0,2,0,0,219,0
APP-013969,715,2,587482,50.2,4,4,0,0,132,2
APP-013970,646,4,1520929,32.9,2,4,1,1673,85,3
APP-013971,667,0,0,9.9,1,3,0,0,118,1
APP-013972,656,1,554502,61.6,0,0,0,0,128,2
APP-013973,530,0,0,27.5,0,1,0,0,168,1
APP-013974,735,1,27000,53.4,5,5,0,0,107,1
APP-013975,774,1,304807,76.7,1,1,0,0,119,4
APP-013976,582,2,150263,45.6,0,0,0,0,181,2
APP-013977,763,3,1021663,23.5,1,1,0,0,125,0
APP-013978,588,2,1555499,50.8,0,0,1,933,156,2
APP-013979,715,3,467283,31.2,0,0,0,0,185,2
APP-013980,655,0,0,9.7,1,1,1,983,160,2
APP-013981,646,0,0,24.8,0,1,1,357,200,0
APP-013982,717,0,0,17.9,0,3,0,0,107,2
APP-013983,580,0,0,14.6,4,4,1,355,134,2
APP-013984,649,2,1303061,48.1,3,3,1,766,81,0
APP-013985,711,2,508081,79.5,0,0,0,0,129,2
APP-013986,633,0,0,9.7,0,0,1,1264,131,2
APP-013987,822,2,758308,21.1,0,0,0,0,187,3
APP-013988,724,3,3413870,45.6,1,3,0,0,155,2
APP-013989,720,4,1071648,47.9,3,4,0,0,187,0
APP-013990,721,4,1145263,43.2,0,0,0,0,143,1
APP-013991,783,1,324280,38.3,2,2,0,0,172,1
APP-013992,689,2,162890,71.0,1,1,1,1276,161,1
APP-013993,590,3,503859,74.8,0,3,0,0,131,1
APP-013994,787,4,655562,46.8,0,1,0,0,111,1
APP-013995,523,1,153221,26.9,3,3,0,0,90,2
APP-013996,736,0,0,9.0,0,1,0,0,145,1
APP-013997,768,1,238323,50.6,3,3,0,0,182,1
